codigo municipio,id_provincia,nombre,slug,provincia,ccaa,lon,lat
24089,24,León,leon,León,Castilla y León,-5.57504,42.60232,
24092,24,Llamas de la Ribera,llamas-de-la-ribera,León,Castilla y León,-5.8249654,42.6345722,
24090,24,Lucillo,lucillo,León,Castilla y León,-6.3033364,42.4091547,
24091,24,Luyego,luyego,León,Castilla y León,-6.2379687,42.3756215,
24093,24,Magaz de Cepeda,magaz-de-cepeda,León,Castilla y León,-6.0738766,42.5401715,
24094,24,Mansilla de las Mulas,mansilla-de-las-mulas,León,Castilla y León,-5.4162096,42.4979465,
24095,24,Mansilla Mayor,mansilla-mayor,León,Castilla y León,-5.4436199,42.5096771,
24096,24,Maraña,marana,León,Castilla y León,-5.176446,43.0500231,
24097,24,Matadeón de los Oteros,matadeon-de-los-oteros,León,Castilla y León,-5.3697468,42.3377716,
24098,24,Matallana de Torío,matallana-de-torio,León,Castilla y León,-5.5203953,42.8666145,
24099,24,Matanza,matanza,León,Castilla y León,-5.3742285,42.2405739,
24100,24,Molinaseca,molinaseca,León,Castilla y León,-6.5189754,42.5376891,
24101,24,Murias de Paredes,murias-de-paredes,León,Castilla y León,-6.1918159,42.8504935,
24102,24,Noceda del Bierzo,noceda-del-bierzo,León,Castilla y León,-6.3864428,42.7054698,
24103,24,Oencia,oencia,León,Castilla y León,-6.9715827,42.5473312,
24104,24,"Omañas, Las",omanas-las,León,Castilla y León,-5.5908405,42.6032161,
24105,24,Onzonilla,onzonilla,León,Castilla y León,-5.5809011,42.5247529,
24106,24,Oseja de Sajambre,oseja-de-sajambre,León,Castilla y León,-5.037766,43.1380019,
24107,24,Pajares de los Oteros,pajares-de-los-oteros,León,Castilla y León,-5.4718831,42.3292647,
24108,24,Palacios de la Valduerna,palacios-de-la-valduerna,León,Castilla y León,-5.93965,42.3274705,
24109,24,Palacios del Sil,palacios-del-sil,León,Castilla y León,-6.4336963,42.8759872,
24110,24,Páramo del Sil,paramo-del-sil,León,Castilla y León,-6.4909805,42.8205609,
24112,24,Peranzanes,peranzanes,León,Castilla y León,-6.6334158,42.8770147,
24113,24,Pobladura de Pelayo García,pobladura-de-pelayo-garcia,León,Castilla y León,-5.6839275,42.3060676,
24114,24,"Pola de Gordón, La",pola-de-gordon-la,León,Castilla y León,-5.6714331,42.8543772,
24115,24,Ponferrada,ponferrada,León,Castilla y León,-6.598259,42.5499958,
24116,24,Posada de Valdeón,posada-de-valdeon,León,Castilla y León,-4.917893,43.1518364,
24117,24,Pozuelo del Páramo,pozuelo-del-paramo,León,Castilla y León,-5.7701445,42.1708671,
24118,24,Prado de la Guzpeña,prado-de-la-guzpena,León,Castilla y León,-5.0258854,42.7834314,
24119,24,Priaranza del Bierzo,priaranza-del-bierzo,León,Castilla y León,-6.6711627,42.5106068,
24120,24,Prioro,prioro,León,Castilla y León,-4.9623639,42.8939623,
24121,24,Puebla de Lillo,puebla-de-lillo,León,Castilla y León,-5.274321,43.0080125,
24122,24,Puente de Domingo Flórez,puente-de-domingo-florez,León,Castilla y León,-6.8199321,42.4117797,
24123,24,Quintana del Castillo,quintana-del-castillo,León,Castilla y León,-6.0487279,42.6598601,
24124,24,Quintana del Marco,quintana-del-marco,León,Castilla y León,-5.849891,42.2068082,
24125,24,Quintana y Congosto,quintana-y-congosto,León,Castilla y León,-6.036548,42.2557816,
24127,24,Regueras de Arriba,regueras-de-arriba,León,Castilla y León,-5.8611036,42.2928552,
24129,24,Reyero,reyero,León,Castilla y León,-5.1982902,42.9487491,
24130,24,Riaño,riano,León,Castilla y León,-5.0058951,42.9764192,
24131,24,Riego de la Vega,riego-de-la-vega,León,Castilla y León,-5.9825967,42.388376,
24132,24,Riello,riello,León,Castilla y León,-5.9452644,42.7739418,
24133,24,Rioseco de Tapia,rioseco-de-tapia,León,Castilla y León,-5.7899065,42.7304871,
24134,24,"Robla, La",robla-la,León,Castilla y León,-5.626255,42.804454,
24136,24,Roperuelos del Páramo,roperuelos-del-paramo,León,Castilla y León,-5.7820009,42.2366805,
24137,24,Sabero,sabero,León,Castilla y León,-5.1497228,42.8370875,
24139,24,Sahagún,sahagun,León,Castilla y León,-5.0299493,42.3709599,
24141,24,San Adrián del Valle,san-adrian-del-valle,León,Castilla y León,-5.7280076,42.1298896,
24142,24,San Andrés del Rabanedo,san-andres-del-rabanedo,León,Castilla y León,-5.617545,42.6112686,
24144,24,San Cristóbal de la Polantera,san-cristobal-de-la-polantera,León,Castilla y León,-5.907295,42.3910551,
24145,24,San Emiliano,san-emiliano,León,Castilla y León,-5.9997839,42.9710856,
24146,24,San Esteban de Nogales,san-esteban-de-nogales,León,Castilla y León,-5.9290832,42.158458,
24148,24,San Justo de la Vega,san-justo-de-la-vega,León,Castilla y León,-6.0163146,42.4533447,
24149,24,San Millán de los Caballeros,san-millan-de-los-caballeros,León,Castilla y León,-5.5610716,42.2844602,
24150,24,San Pedro Bercianos,san-pedro-bercianos,León,Castilla y León,-5.7095821,42.3900407,
24143,24,Sancedo,sancedo,León,Castilla y León,-6.6364214,42.6675092,
24151,24,Santa Colomba de Curueño,santa-colomba-de-curueno,León,Castilla y León,-5.412609,42.7510616,
24152,24,Santa Colomba de Somoza,santa-colomba-de-somoza,León,Castilla y León,-6.2448959,42.4454,
24153,24,Santa Cristina de Valmadrigal,santa-cristina-de-valmadrigal,León,Castilla y León,-5.309597,42.3552955,
24154,24,Santa Elena de Jamuz,santa-elena-de-jamuz,León,Castilla y León,-5.8871644,42.2598996,
24155,24,Santa María de la Isla,santa-maria-de-la-isla,León,Castilla y León,-5.9297436,42.3568033,
24158,24,Santa María de Ordás,santa-maria-de-ordas,León,Castilla y León,-5.8231872,42.7266695,
24156,24,Santa María del Monte de Cea,santa-maria-del-monte-de-cea,León,Castilla y León,-5.1174762,42.4917777,
24157,24,Santa María del Páramo,santa-maria-del-paramo,León,Castilla y León,-5.748098,42.3558775,
24159,24,Santa Marina del Rey,santa-marina-del-rey,León,Castilla y León,-5.8611036,42.5121451,
24160,24,Santas Martas,santas-martas,León,Castilla y León,-5.386777,42.460004,
24161,24,Santiago Millas,santiago-millas,León,Castilla y León,-6.1064956,42.3827706,
24162,24,Santovenia de la Valdoncina,santovenia-de-la-valdoncina,León,Castilla y León,-5.622796,42.5436389,
24163,24,Sariegos,sariegos,León,Castilla y León,-5.6343867,42.6524995,
24164,24,Sena de Luna,sena-de-luna,León,Castilla y León,-5.9525308,42.9290099,
24165,24,Sobrado,sobrado-leon,León,Castilla y León,-6.8528245,42.5198934,
24166,24,Soto de la Vega,soto-de-la-vega,León,Castilla y León,-5.8822152,42.3322708,
24167,24,Soto y Amío,soto-y-amio,León,Castilla y León,-5.8858445,42.7770109,
24168,24,Toral de los Guzmanes,toral-de-los-guzmanes,León,Castilla y León,-5.5682913,42.2429481,
24206,24,Toral de los Vados,toral-de-los-vados,León,Castilla y León,-6.781389,42.544444,
24169,24,Toreno,toreno,León,Castilla y León,-6.515642,42.6969717,
24170,24,Torre del Bierzo,torre-del-bierzo,León,Castilla y León,-6.3222641,42.5956804,
24171,24,Trabadelo,trabadelo,León,Castilla y León,-6.88168,42.6496751,
24172,24,Truchas,truchas,León,Castilla y León,-6.4350279,42.260856,
24173,24,Turcia,turcia,León,Castilla y León,-5.8762768,42.5339801,
24174,24,Urdiales del Páramo,urdiales-del-paramo,León,Castilla y León,-5.7734377,42.370296,
24185,24,Val de San Lorenzo,val-de-san-lorenzo,León,Castilla y León,-6.1215551,42.4177839,
24175,24,Valdefresno,valdefresno,León,Castilla y León,-5.4931842,42.5942058,
24176,24,Valdefuentes del Páramo,valdefuentes-del-paramo,León,Castilla y León,-5.8307685,42.3238564,
24177,24,Valdelugueros,valdelugueros,León,Castilla y León,-5.4149003,42.9887296,
24178,24,Valdemora,valdemora,León,Castilla y León,-5.42734,42.1949716,
24179,24,Valdepiélago,valdepielago,León,Castilla y León,-5.4000045,42.8708714,
24180,24,Valdepolo,valdepolo,León,Castilla y León,-5.226015,42.5770731,
24181,24,Valderas,valderas,León,Castilla y León,-5.4384726,42.0755703,
24182,24,Valderrey,valderrey,León,Castilla y León,-6.0222668,42.3936499,
24183,24,Valderrueda,valderrueda,León,Castilla y León,-4.9472647,42.815659,
24184,24,Valdesamario,valdesamario,León,Castilla y León,-5.9525308,42.72063,
24187,24,Valdevimbre,valdevimbre,León,Castilla y León,-5.6178583,42.4195133,
24188,24,Valencia de Don Juan,valencia-de-don-juan,León,Castilla y León,-5.5191198,42.29253,
24191,24,Vallecillo,vallecillo,León,Castilla y León,-5.2116617,42.3561041,
24189,24,Valverde de la Virgen,valverde-de-la-virgen,León,Castilla y León,-5.6837549,42.5687071,
24190,24,Valverde-Enrique,valverde-enrique,León,Castilla y León,-5.2991426,42.304223,
24193,24,"Vecilla, La",vecilla-la,León,Castilla y León,-5.881958,42.353142,
24196,24,Vega de Espinareda,vega-de-espinareda,León,Castilla y León,-6.6544578,42.7254887,
24197,24,Vega de Infanzones,vega-de-infanzones,León,Castilla y León,-5.5333313,42.4809922,
24198,24,Vega de Valcarce,vega-de-valcarce,León,Castilla y León,-6.9454043,42.6640879,
24194,24,Vegacervera,vegacervera,León,Castilla y León,-5.5348256,42.8865629,
24199,24,Vegaquemada,vegaquemada,León,Castilla y León,-5.3321458,42.8187137,
24201,24,Vegas del Condado,vegas-del-condado,León,Castilla y León,-5.3645139,42.6829634,
24202,24,Villablino,villablino,León,Castilla y León,-6.3276528,42.9415707,
24203,24,Villabraz,villabraz,León,Castilla y León,-5.4456772,42.2457584,
24205,24,Villadangos del Páramo,villadangos-del-paramo,León,Castilla y León,-5.7671402,42.5168663,
24207,24,Villademor de la Vega,villademor-de-la-vega,León,Castilla y León,-5.5682913,42.2699834,
24209,24,Villafranca del Bierzo,villafranca-del-bierzo,León,Castilla y León,-6.8085542,42.6083936,
24210,24,Villagatón,villagaton,León,Castilla y León,-6.1616469,42.6352516,
24211,24,Villamandos,villamandos,León,Castilla y León,-5.5938957,42.1795926,
24901,24,Villamanín,villamanin,León,Castilla y León,-5.6556545,42.9389054,
24212,24,Villamañán,villamanan,León,Castilla y León,-5.5840465,42.3207923,
24213,24,Villamartín de Don Sancho,villamartin-de-don-sancho,León,Castilla y León,-5.0605194,42.5698302,
24214,24,Villamejil,villamejil,León,Castilla y León,-6.0249124,42.5622981,
24215,24,Villamol,villamol,León,Castilla y León,-5.049135,42.4280562,
24216,24,Villamontán de la Valduerna,villamontan-de-la-valduerna,León,Castilla y León,-5.9971394,42.3091423,
24217,24,Villamoratiel de las Matas,villamoratiel-de-las-matas,León,Castilla y León,-5.3004493,42.3974172,
24218,24,Villanueva de las Manzanas,villanueva-de-las-manzanas,León,Castilla y León,-5.481058,42.471003,
24219,24,Villaobispo de Otero,villaobispo-de-otero,León,Castilla y León,-6.0583229,42.500973,
24902,24,Villaornate y Castro,villaornate-y-castro,León,Castilla y León,-5.5302337,42.1919064,
24221,24,Villaquejida,villaquejida,León,Castilla y León,-5.5971791,42.1455796,
24222,24,Villaquilambre,villaquilambre,León,Castilla y León,-5.557725,42.6412912,
24223,24,Villarejo de Órbigo,villarejo-de-orbigo,León,Castilla y León,-5.9046545,42.4450763,
24224,24,Villares de Órbigo,villares-de-orbigo,León,Castilla y León,-5.9099355,42.4705025,
24225,24,Villasabariego,villasabariego,León,Castilla y León,-5.4129363,42.5317351,
24226,24,Villaselán,villaselan,León,Castilla y León,-5.0478341,42.5609161,
24227,24,Villaturiel,villaturiel,León,Castilla y León,-5.4863015,42.5184664,
24228,24,Villazala,villazala,León,Castilla y León,-5.8531886,42.3607363,
24229,24,Villazanzo de Valderaduey,villazanzo-de-valderaduey,León,Castilla y León,-4.9643123,42.5349082,
24230,24,Zotes del Páramo,zotes-del-paramo,León,Castilla y León,-5.7367363,42.2727284,
25001,25,Abella de la Conca,abella-de-la-conca,Lleida,Cataluña,1.0919975,42.1615074,
25002,25,Àger,ager,Lleida,Cataluña,0.7610053,42.0007934,
25003,25,Agramunt,agramunt,Lleida,Cataluña,1.0979794,41.7871869,
25038,25,Aitona,aitona,Lleida,Cataluña,0.4590823,41.4934916,
25004,25,"Alamús, Els",alamus-els,Lleida,Cataluña,0.7402123,41.6150242,
25005,25,Alàs i Cerc,alas-i-cerc,Lleida,Cataluña,1.5402327,42.3244874,
25006,25,"Albagés, L'",albages-l,Lleida,Cataluña,0.6416596,41.6032484,
25007,25,Albatàrrec,albatarrec,Lleida,Cataluña,0.607391,41.5733763,
25008,25,Albesa,albesa,Lleida,Cataluña,0.6595184,41.752541,
25009,25,"Albi, L'",albi-l,Lleida,Cataluña,0.6663628,41.6092528,
25010,25,Alcanó,alcano,Lleida,Cataluña,0.6174558,41.4815016,
25011,25,Alcarràs,alcarras,Lleida,Cataluña,0.5244241,41.5632518,
25012,25,Alcoletge,alcoletge,Lleida,Cataluña,0.694722,41.647636,
25013,25,Alfarràs,alfarras,Lleida,Cataluña,0.5695227,41.8301028,
25014,25,Alfés,alfes,Lleida,Cataluña,0.6192322,41.5208628,
25015,25,Algerri,algerri,Lleida,Cataluña,0.6381854,41.8148326,
25016,25,Alguaire,alguaire,Lleida,Cataluña,0.5849024,41.7367673,
25017,25,Alins,alins,Lleida,Cataluña,1.3177031,42.5486199,
25019,25,Almacelles,almacelles,Lleida,Cataluña,0.4419828,41.7286912,
25020,25,Almatret,almatret,Lleida,Cataluña,0.4237121,41.3057999,
25021,25,Almenar,almenar,Lleida,Cataluña,0.5680948,41.7970523,
25022,25,Alòs de Balaguer,alos-de-balaguer,Lleida,Cataluña,0.9600662,41.9126559,
25023,25,Alpicat,alpicat,Lleida,Cataluña,0.5553314,41.6659301,
25024,25,Alt Àneu,alt-aneu,Lleida,Cataluña,1.0777723,42.6830031,
25027,25,Anglesola,anglesola,Lleida,Cataluña,1.0837613,41.6571914,
25029,25,Arbeca,arbeca,Lleida,Cataluña,0.9234723,41.5426212,
25031,25,Arres,arres,Lleida,Cataluña,0.7114169,42.7545704,
25032,25,Arsèguel,arseguel,Lleida,Cataluña,1.5829386,42.3500537,
25033,25,Artesa de Lleida,artesa-de-lleida,Lleida,Cataluña,0.7033745,41.553054,
25034,25,Artesa de Segre,artesa-de-segre,Lleida,Cataluña,1.0472421,41.8956604,
25036,25,Aspa,aspa,Lleida,Cataluña,0.6743183,41.4941515,
25037,25,"Avellanes i Santa Linya, Les",avellanes-i-santa-linya-les,Lleida,Cataluña,0.8007094,41.9284654,
25039,25,Baix Pallars,baix-pallars,Lleida,Cataluña,1.0394635,42.3301006,
25040,25,Balaguer,balaguer,Lleida,Cataluña,0.8060409,41.7919281,
25041,25,Barbens,barbens,Lleida,Cataluña,1.016083,41.6775914,
25042,25,"Baronia de Rialb, La",baronia-de-rialb-la,Lleida,Cataluña,1.1980679,41.927898,
25044,25,Bassella,bassella,Lleida,Cataluña,1.2958754,42.0169127,
25045,25,Bausen,bausen,Lleida,Cataluña,0.7167588,42.8344383,
25046,25,Belianes,belianes,Lleida,Cataluña,1.0143426,41.5605304,
25170,25,Bellaguarda,bellaguarda,Lleida,Cataluña,0.736055,41.3368343,
25047,25,Bellcaire d'Urgell,bellcaire-d-urgell,Lleida,Cataluña,0.9044696,41.7583443,
25048,25,Bell-lloc d'Urgell,bell-lloc-d-urgell,Lleida,Cataluña,0.7791283,41.6303438,
25049,25,Bellmunt d'Urgell,bellmunt-d-urgell,Lleida,Cataluña,0.9519708,41.7739942,
25050,25,Bellpuig,bellpuig,Lleida,Cataluña,1.0119509,41.6254321,
25051,25,Bellver de Cerdanya,bellver-de-cerdanya,Lleida,Cataluña,1.7749101,42.3728624,
25052,25,Bellvís,bellvis,Lleida,Cataluña,0.8186873,41.6743299,
25053,25,Benavent de Segrià,benavent-de-segria,Lleida,Cataluña,0.6328539,41.697298,
25055,25,Biosca,biosca,Lleida,Cataluña,1.3580764,41.8418319,
25057,25,"Bòrdes, Es",bordes-es,Lleida,Cataluña,0.7232847,42.7386047,
25058,25,"Borges Blanques, Les",borges-blanques-les,Lleida,Cataluña,0.6424196,41.5984878,
25059,25,Bossòst,bossost,Lleida,Cataluña,0.6921325,42.7855045,
25056,25,Bovera,bovera,Lleida,Cataluña,0.6387778,41.32613,
25060,25,Cabanabona,cabanabona,Lleida,Cataluña,1.2166383,41.8508626,
25061,25,Cabó,cabo,Lleida,Cataluña,1.2471427,42.2388889,
25062,25,Camarasa,camarasa,Lleida,Cataluña,0.8774248,41.8745355,
25063,25,Canejan,canejan,Lleida,Cataluña,0.7393214,42.8385614,
25904,25,Castell de Mur,castell-de-mur,Lleida,Cataluña,0.8579818,42.1046566,
25064,25,Castellar de la Ribera,castellar-de-la-ribera,Lleida,Cataluña,1.4155391,42.0223125,
25067,25,Castelldans,castelldans,Lleida,Cataluña,0.7663538,41.4974858,
25068,25,Castellnou de Seana,castellnou-de-seana,Lleida,Cataluña,0.9704298,41.6479821,
25069,25,Castelló de Farfanya,castello-de-farfanya,Lleida,Cataluña,0.7265542,41.8174163,
25070,25,Castellserà,castellsera,Lleida,Cataluña,0.9874443,41.7458448,
25071,25,Cava,cava,Lleida,Cataluña,1.6055202,42.3252871,
25072,25,Cervera,cervera,Lleida,Cataluña,1.272254,41.671465,
25073,25,Cervià de les Garrigues,cervia-de-les-garrigues,Lleida,Cataluña,0.8609602,41.4274049,
25074,25,Ciutadilla,ciutadilla,Lleida,Cataluña,1.1395,41.5612352,
25075,25,Clariana de Cardener,clariana-de-cardener,Lleida,Cataluña,1.626142,41.9331297,
25076,25,"Cogul, El",cogul-el,Lleida,Cataluña,1.639444,42.11,
25077,25,Coll de Nargó,coll-de-nargo,Lleida,Cataluña,1.3161974,42.1738219,
25163,25,"Coma i la Pedra, La",coma-i-la-pedra-la,Lleida,Cataluña,1.5886966,42.175938,
25161,25,Conca de Dalt,conca-de-dalt,Lleida,Cataluña,1.0011902,42.2121579,
25078,25,Corbins,corbins,Lleida,Cataluña,0.6927257,41.6901038,
25079,25,Cubells,cubells,Lleida,Cataluña,0.957578,41.8542371,
25081,25,"Espluga Calba, L'",espluga-calba-l,Lleida,Cataluña,1.004179,41.4950371,
25082,25,Espot,espot,Lleida,Cataluña,1.0879541,42.5758342,
25088,25,Estamariu,estamariu,Lleida,Cataluña,1.5228293,42.3731557,
25085,25,Estaràs,estaras,Lleida,Cataluña,1.3783625,41.6916073,
25086,25,Esterri d'Àneu,esterri-d-aneu,Lleida,Cataluña,1.1227106,42.6269227,
25087,25,Esterri de Cardós,esterri-de-cardos,Lleida,Cataluña,1.2617265,42.5927358,
25089,25,Farrera,farrera,Lleida,Cataluña,1.2719532,42.497024,
25908,25,Fígols i Alinyà,figols-i-alinya,Lleida,Cataluña,1.3951694,42.1981887,
25092,25,"Floresta, La",floresta-la,Lleida,Cataluña,0.924303,41.504263,
25093,25,Fondarella,fondarella,Lleida,Cataluña,0.8740871,41.634355,
25094,25,Foradada,foradada,Lleida,Cataluña,1.0129973,41.8768861,
25096,25,"Fuliola, La",fuliola-la,Lleida,Cataluña,1.0167344,41.7150982,
25097,25,Fulleda,fulleda,Lleida,Cataluña,1.0242097,41.4632915,
25098,25,Gavet de la Conca,gavet-de-la-conca,Lleida,Cataluña,0.9210213,42.122861,
25912,25,Gimenells i el Pla de la Font,gimenells-i-el-pla-de-la-font,Lleida,Cataluña,0.3936722,41.6603639,
25099,25,Golmés,golmes,Lleida,Cataluña,0.9322549,41.6324739,
25100,25,Gósol,gosol,Lleida,Cataluña,1.6596733,42.237224,
25101,25,"Granadella, La",granadella-la,Lleida,Cataluña,0.6417923,41.5990649,
25102,25,"Granja d'Escarp, La",granja-d-escarp-la,Lleida,Cataluña,0.3530666,41.4188099,
25103,25,Granyanella,granyanella,Lleida,Cataluña,1.2232482,41.6480072,
25105,25,Granyena de les Garrigues,granyena-de-les-garrigues,Lleida,Cataluña,0.6491468,41.432857,
25104,25,Granyena de Segarra,granyena-de-segarra,Lleida,Cataluña,1.2463911,41.6237612,
25109,25,Guimerà,guimera,Lleida,Cataluña,1.1851055,41.5632726,
25903,25,"Guingueta d'Àneu, La",guingueta-d-aneu-la,Lleida,Cataluña,1.131854,42.5945468,
25110,25,Guissona,guissona,Lleida,Cataluña,1.2903074,41.784519,
25111,25,Guixers,guixers,Lleida,Cataluña,1.642351,42.1375267,
25115,25,Isona i Conca Dellà,isona-i-conca-della,Lleida,Cataluña,1.0465938,42.1184861,
25112,25,Ivars de Noguera,ivars-de-noguera,Lleida,Cataluña,0.5865375,41.8498111,
25113,25,Ivars d'Urgell,ivars-d-urgell,Lleida,Cataluña,0.9880419,41.6804785,
25114,25,Ivorra,ivorra,Lleida,Cataluña,1.3950581,41.7720392,
25910,25,Josa i Tuixén,josa-i-tuixen,Lleida,Cataluña,1.6080974,42.2545949,
25118,25,Juncosa,juncosa,Lleida,Cataluña,0.7761612,41.3707207,
25119,25,Juneda,juneda,Lleida,Cataluña,0.8234483,41.5470669,
25121,25,Les,les,Lleida,Cataluña,0.7117137,42.8116099,
25122,25,Linyola,linyola,Lleida,Cataluña,0.9020843,41.7110719,
25123,25,Lladorre,lladorre,Lleida,Cataluña,1.2496982,42.6204113,
25124,25,Lladurs,lladurs,Lleida,Cataluña,1.5066874,42.0443899,
25125,25,Llardecans,llardecans,Lleida,Cataluña,0.5500109,41.3742112,
25126,25,Llavorsí,llavorsi,Lleida,Cataluña,1.2100295,42.495852,
25120,25,Lleida,lleida,Lleida,Cataluña,0.632669,41.620696,
25127,25,Lles de Cerdanya,lles-de-cerdanya,Lleida,Cataluña,1.6873068,42.3909912,
25128,25,Llimiana,llimiana,Lleida,Cataluña,0.9166963,42.0748411,
25129,25,Llobera,llobera,Lleida,Cataluña,1.472324,41.9497629,
25133,25,Maials,maials,Lleida,Cataluña,0.5033397,41.3637747,
25130,25,Maldà,malda,Lleida,Cataluña,1.0386088,41.5503729,
25131,25,Massalcoreig,massalcoreig,Lleida,Cataluña,0.3595372,41.4569554,
25132,25,Massoteres,massoteres,Lleida,Cataluña,1.310175,41.7973476,
25134,25,Menàrguens,menarguens,Lleida,Cataluña,0.744964,41.7321109,
25135,25,Miralcamp,miralcamp,Lleida,Cataluña,0.8782392,41.6040772,
25137,25,Mollerussa,mollerussa,Lleida,Cataluña,0.8941817,41.6287381,
25136,25,"Molsosa, La",molsosa-la,Lleida,Cataluña,1.5305465,41.7803369,
25139,25,Montellà i Martinet,montella-i-martinet,Lleida,Cataluña,1.7045499,42.3542129,
25140,25,Montferrer i Castellbò,montferrer-i-castellbo,Lleida,Cataluña,1.3469247,42.3662806,
25138,25,Montgai,montgai,Lleida,Cataluña,0.9607869,41.7997352,
25142,25,Montoliu de Lleida,montoliu-de-lleida,Lleida,Cataluña,0.5884523,41.5609907,
25141,25,Montoliu de Segarra,montoliu-de-segarra,Lleida,Cataluña,1.2707499,41.5901296,
25143,25,Montornès de Segarra,montornes-de-segarra,Lleida,Cataluña,1.2310613,41.6011643,
25145,25,Nalec,nalec,Lleida,Cataluña,1.1155172,41.5602211,
25025,25,Naut Aran,naut-aran,Lleida,Cataluña,0.9438468,42.7428241,
25146,25,Navès,naves,Lleida,Cataluña,1.6394907,41.9911766,
